id,title,author,release_date
33728,Believe You Me!,Nina Wilcox Putnam,2010
45880,A Secret Inheritance  (Volume 1 of 3),B. L. (Benjamin Leopold) Farjeon,2014
48405,Mr. Punch's History of Modern England Vol. IV of IV.,Charles L. Graves,2015
10462,"Clarissa, Volume 4 (of 9)",Samuel Richardson,2003
22806,The Bronze Hand,Anna Katharine Green (Mrs. Charles Rohlfs),2007
51810,The Undetected,George O. Smith,2016
38421,A Little Boy Lost,W. H. Hudson,2011
48357,Elsie and Her Loved Ones,Martha Finley,2015
17992,"Le comte de Monte-Cristo, Tome IV",Alexandre Dumas,2006
50157,Billie Bradley and the School Mystery,Janet D. Wheeler,2015
14284,Truxton King,George Barr McCutcheon,2004
37485,Boy Scouts in Glacier Park,Walter Prichard Eaton,2011
34943,Among the Meadow People,Clara Dillingham Pierson,2011
38131,On Secret Service,William Nelson Taft,2011
36523,The Last Straw,Harold Titus,2011
41185,The Voice from the Void,William Le Queux,2012
60133,Young Visitor to Mars,"Richard Mace Elam, Jr.",2019
12131,A Golden Venture,W.W. Jacobs,2004
9316,"A Doctor of the Old School, Part 2",Ian Maclaren,2006
27150,Penny of Top Hill Trail,Belle Kanaris Maniates,2008
59375,The Ethicators,Willard Marsh,2019
21664,George at the Fort,Harry Castlemon,2007
3942,"Child of a Century, Complete",Alfred de Musset,2006
4748,"Baree, Son of Kazan",James Oliver Curwood,2003
49967,The Boy Scouts as Forest Fire Fighters,Robert Shaler,2015
3048,The Little Duke,Charlotte M. Yonge,2008
26869,The Tale of Lal,Raymond Paton,2008
8141,Mr. Hawkins' Humorous Adventures,Edgar Franklin,2005
1869,The Man in Lower Ten,Mary Roberts Rinehart,1999
34403,The Clock Strikes Thirteen,Mildred A. Wirt,2010
20626,Torchy,Sewell Ford,2007
55463,Owen Clancy's Run of Luck,Burt L. Standish,2017
794,The Wouldbegoods,E. Nesbit,1997
35641,Uncanny Tales,Mary Louisa Molesworth,2011
1402,Where the Blue Begins,Christopher Morley,1998
36085,Turns about Town,Robert Cortes Holliday,2011
21970,The Scarlet Plague,Jack London,2007
13997,Real Folks,Mrs. A. D. T. Whitney,2004
37994,Ini,Julius von Voß,2011
55456,Aventures d'Alice au pays des merveilles,Lewis Carroll,2017
21415,"The Young Visiters or, Mr. Salteena's Plan",Daisy Ashford,2007
49996,Stjärnornas kungabarn 1: Nattens barn,Zacharias Topelius,2015
19128,Ada,Hasse Zetterström,2006
32590,The Old Martians,Roger Phillips Graham,2010
18926,Judith of Blue Lake Ranch,Jackson Gregory,2006
59602,The Chasm,Bryce Walton,2019
32802,Tillie,Roger Phillips Graham,2010
18076,The Boy Trapper,Harry Castlemon,2006
55416,Salaperäinen nainen,Wilkie Collins,2017
44041,The Mystery of Arnold Hall,Helen M. Persons,2013
32053,Happy House,Jane D. Abbott,2010
59438,Avoidance Situation,James McConnell,2019
34002,Dick's Desertion,Marjorie L. C. Pickthall,2010
35044,The Boys of the Wireless,Frank V. Webster,2011
29569,The Mysterious Murder of Pearl Bryan,Unknown,2009
4702,The Flaming Forest,James Oliver Curwood,2003
12689,The High School Freshmen,H. Irving Hancock,2004
24458,Still Jim,Honoré Willsie Morrow,2008
6016,"Roast Beef, Medium",Edna Ferber,2004
26389,Dorothy on a Ranch,Evelyn Raymond,2008
29628,The Golden Woman,Ridgwell Cullum,2009
31661,Exile from Space,Judith Merril,2010
57489,Omega: The Last days of the World,Camille Flammarion,2018
11480,Striking Hard,W.W. Jacobs,2004
7246,"A Connecticut Yankee in King Arthur's Court, Part 5.",Mark Twain (Samuel Clemens),2004
57092,Golgatalta Roomaan,Robert Heymann,2018
32853,In the Cards,Alan Cogan,2010
2150,The Works of Edgar Allan Poe,Edgar Allan Poe,2008
36395,Ruth Fielding In the Red Cross,Alice B. Emerson,2011
13276,The Mission,Frederick Marryat,2004
32953,Quest of the Golden Ape,Ivar Jorgensen,2010
13971,The Fifteen Comforts of Matrimony: Responses from Men,Various,2004
28412,La race future,Edward Bulwer Lytton,2009
60421,Security,Bryce Walton,2019
38910,The Abbess Of Vlaye,Stanley J. Weyman,2012
45284,Sota ja rauha II,Leo Tolstoy,2014
8644,The Story of Ab,Stanley Waterloo,2005
42586,ThÃ©midore; ou mon histoire et celle de ma maÃ®tresse,Claude Godard d'Aucourt,2013
45623,The Old Maids' Club,Israel Zangwill,2014
45497,Nancy Brandon,Lilian Garis,2014
37391,Burning of the Brooklyn Theatre,Anonymous,2011
55311,The Girl from Malta,Fergus Hume,2017
6054,Unknown,Unknown,0
849,Idle Thoughts of an Idle Fellow,Jerome K. Jerome,1997
21196,Little Masterpieces of American Wit and Humor,Various,2007
47485,Moral Tales,Madame Guizot,2014
59653,Call Mr. Fortune,H. C. Bailey,2019
53673,The Mercer Boys on a Treasure Hunt,Capwell Wyckoff,2016
55843,Snagged and Sunk,Harry Castlemon,2017
24467,De Pleegzoon,J. van Lennep,2008
47166,John Dough and the Cherub,L. Frank Baum,2014
55835,Kaarle ja Sigismund II: Lehti kääntyy,Louise Stjernström,2017
57624,In Savage Africa,Verney Lovett Cameron,2018
25344,The Scarlet Letter,Nathaniel Hawthorne,2008
27669,The Johnstown Horror,James Herbert Walker,2008
32568,A Frontier Mystery,Bertram Mitford,2010
1283,Tom Swift and his Wizard Camera,Victor Appleton,1998
20053,The Rover Boys in the Air,Edward Stratemeyer,2006
2824,Sintram and His Companions,Friedrich de la Motte Fouque,2001
52316,Vlissinger Michiel,P. Louwerse,2016
31009,If at First You Don't...,John Brudy,2010
48425,Deutsche Humoristen,Hans Hoffmann,2015
38663,The Affair at the Semiramis Hotel,A. E. W. (Alfred Edward Woodley) Mason,2012
51895,Lentävä hollantilainen,Frederick Marryat,2016
56950,"Uncle Wiggily's Squirt Gun, or Jack Frost Icicle Maker and Uncle Wiggily's Queer Umbrellas, also Uncle Wiggily's Lemonade Stand",Howard R. Garis,2018
1164,The Iron Heel,Jack London,2006
56264,Italian Fantasies,Israel Zangwill,2017
59112,R.U.R. (Rossum's Universal Robots),Karel Capek,2019
30726,Cole's Funny Picture Book No. 1,Edward William Cole,2009
14172,Willis the Pilot,Johanna Spyri,2004
30972,Take the Reason Prisoner,John Joseph McGuire,2010
5788,A Tramp Abroad,Mark Twain (Samuel Clemens),1994
16889,The Enchanted Canyon,Honoré Willsie Morrow,2005
60521,Short Snorter,Charles Einstein,2019
52154,Cease firing,Mary Johnston,2016
6995,Unknown,Unknown,0
44802,The Comic English Grammar,Percival Leigh,2014
36481,Auriol,W. Harrison Ainsworth,2011
7369,Jim Davis,John Masefield,2005
6761,"The Adventures of Ferdinand Count Fathom, Complete",Tobias Smollett,2006
34469,L'Atlantide,Pierre BenoÃ®t,2010
46547,A Voyage to the Moon,Cyrano de Bergerac,2014
36522,The Trail of the Axe,Ridgwell Cullum,2011
16634,Biltmore Oswald,"J. Thorne Smith, Jr.",2005
49650,Arrah Neil,G. P. R. (George Payne Rainfield) James,2015
29580,Rim o' the World,B. M. Bower,2009
42066,The Young Marooners on the Florida Coast,F. R. Goulding,2013
56165,Neither Here Nor There,Oliver Herford,2017
10573,"Ship's Company, The Entire Collection",W.W. Jacobs,2006
5142,Graustark,George Barr McCutcheon,2004
31573,Um novo mundo,Guilherme Read Cabral,2010
40123,Nasr-en-din Hotza Funny Stories,Various,2012
40056,Yule Logs,Various,2012
16405,"Little Classics, Volume 8 (of 18)",Various,2005
1920,Unknown,Unknown,0
951,Tom Swift and his Sky Racer,Victor Appleton,1997
56553,The Sugar Creek Gang Digs for Treasure,Paul Hutchens,2018
59967,On Angel's Wings,Louisa Lilias Greene,2019
932,The Fall of the House of Usher,Edgar Allan Poe,1997
2004,âPigs is Pigsâ,Ellis Parker Butler,1999
29415,Soldiers of the Queen,Harold Avery,2009
56097,The Ranch Girls at Boarding School,Margaret Vandercook,2017
34467,In Camp With A Tin Soldier,John Kendrick Bangs,2010
50268,Troubadour Tales,Evaleen Stein,2015
54569,Jane Austen and her Country-house Comedy,W. H. Helm,2017
59220,Trail-Tales of Western Canada,F. A. Robinson,2019
39538,A Soldierâs Son,Maude M. Butler,2012
43504,The True History of Tom and Jerry,Charles Hindley,2013
51476,Der Golem,Gustav Meyrink,2016
35078,The Mesa Trail,H. Bedford-Jones,2011
47608,Die Jobsiade,Carl Arnold Kortum,2014
34079,Tajemnica Baskerville'Ã³w,Arthur Conan Doyle,2010
26987,The Brown Mouse,Herbert Quick,2008
2988,"Mark Twain, A Biography, 1835-1910, Complete",Albert Bigelow Paine,0
17099,The Meadow-Brook Girls by the Sea,Janet Aldridge,2005
47633,Copper Coleson's Ghost,Edward P. Hendrick,2014
33645,The Man Who Couldn't Sleep,Arthur Stringer,2010
5840,"Sketches New and Old, Part 5.",Mark Twain (Samuel Clemens),2004
58132,"Tom Pagdin, Pirate",E. J. (Edwin James) Brady,2018
59515,Z,Charles L. Fontenay,2019
48434,Pekka Poikanen (Peter Pan),J. M. Barrie,2015
13515,"Bracebridge Hall, or The Humorists",Washington Irving,2004
32584,The Secret of Kralitz,Henry Kuttner,2010
43299,Square Pegs,Clifford Bax,2013
22152,Possessed,Cleveland Moffett,2007
40169,De Drie Musketiers dl. I en II,Alexandre Dumas,2012
52776,X Marks the Pedwalk,Fritz Leiber,2016
47625,Motor Matt's Clue,Stanley R. Matthews,2014
32978,Geshukunin (The Lodger),Marie Lowndes,2010
837,The Story of the Amulet,E. Nesbit,1997
6058,Unknown,Unknown,0
57737,A Dead Reckoning,T. W. Speight,2018
23373,The Eagle Cliff,R.M. Ballantyne,2007
58094,PrinzeÃchen im Walde,Sibylle von Olfers,2018
43264,The Phantom Airman,Rowland Walker,2013
60284,Clemencia,FernÃ¡n Caballero,2019
21490,The Two Supercargoes,W.H.G. Kingston,2007
35340,Kuninkaan toverit,Charles Deslys,2011
23301,Each Man Kills,Victoria Glad,2007
59258,The Golden Slave,Poul Anderson,2019
1338,Selected Prose of Oscar Wilde,Oscar Wilde,2005
20126,The Cave of Gold,Everett McNeil,2006
43139,A Sweet Girl Graduate,L.T. Meade,2013
30137,Daisy Brooks,Laura Jean Libbey,2009
56834,The Polly Page Yacht Club,Izola L. Forrester,2018
28333,Messengers of Evil,Pierre Souvestre,2009
32485,The Giants From Outer Space,Geoff St. Reynard,2010
21385,On the Banks of the Amazon,W.H.G. Kingston,2007
46374,"""Mr Punch's"" Book of Arms",Edward Tennyson Reed,2014
50816,Dick Kent with the Eskimos,Milton Richards,2016
21037,The Cock-House at Fellsgarth,Talbot Baines Reed,2007
3162,The Enchanted Typewriter,John Kendrick Bangs,2002
13290,Martin Rattler,Robert Michael Ballantyne,2004
13183,In the Days of Chivalry,Evelyn Everett-Green,2004
40453,Tom Ossington's Ghost,Richard Marsh,2012
27903,The Magic World,Edith Nesbit,2009
58568,Tales of the Trail,Henry Inman,2018
49523,Prose (1880-1890),Cesare Pascarella,2015
59043,For Yardley,Ralph Henry Barbour,2019
13659,"Der TodesgruÃ der Legionen, Dritter Band","Johann Ferdinand Martin Oskar Meding, AKA Gregor Samarow",2004
40821,Fighting Byng,A. Stone,2012
56847,Velikulta,Arnold Bennett,2018
41603,Toto's Merry Winter,Laura E. Richards,2012
5737,Smoke Bellew,Jack London,2004
37515,In a Mysterious Way,Anne Warner,2011
59728,Abbr.,Frank Riley,2019
19330,An Apache Princess,Charles King,2006
25305,Fanny Hill,John Cleland,2008
45658,The Mystery of the Downs,John R. Watson,2014
37663,De Ellendigen (Deel 2 van 5),Victor Hugo,2011
22991,Boy Scouts Mysterious Signal,G. Harvey Ralphson,2007
30365,In Desert and Wilderness,Henryk Sienkiewicz,2009
17889,Libro allegro,Antonio Ghislanzoni,2006
32704,Stepsons of Light,Eugene Manlove Rhodes,2010
1905,The Governess,Sarah Fielding,0
55671,Women I'm Not Married To,Franklin Pierce Adams,2017
21297,Cutlass and Cudgel,George Manville Fenn,2007
39425,"The Mysterious Wanderer, Vol. III",Sophia Reeve,2012
817,Unknown,Unknown,0
32310,Dorothy at Oak Knowe,Evelyn Raymond,2010
55810,Kaarle ja Sigismund I: Protestanttiko vai katolinen?,Louise Stjernström,2017
17918,One Young Man,Unknown,2006
51471,Eversti Stålhammar,C. Georg Starbäck,2016
20247,Wayside Courtships,Hamlin Garland,2007
54647,Sam Steele's Adventures in Panama,Capt. Hugh Fitzgerald,2017
10094,A Soldier of Virginia ,Burton Egbert Stevenson,2003
48453,The Abandoned Farmer,Sydney Herman Preston,2015
39604,Burlesques,H. M. Bateman,2012
23619,The Royal Picture Alphabet,Luke Limner,2007
54737,Out For Business,Horatio Alger Jr.,2017
16041,The Grey Cloak,Harold MacGrath,2005
39903,Star of Mercia,Blanche Devereux,2012
23271,Sunk at Sea,R.M. Ballantyne,2007
36341,Gunpowder Treason and Plot,Harold Avery,2011
20724,The Man With The Broken Ear,Edmond About,2007
21338,"The Vnfortunate Traveller, or The Life Of Jack Wilton",Thomas Nash,2007
33383,Penny Nichols and the Knob Hill Mystery,Joan Clark,2010
22057,Kid Wolf of Texas,Ward M. Stevens,2008
12280,The Grandissimes,George Washington Cable,2004
53268,Murder at Large,Lesley Frost,2016
53810,"The Mysterious Basket, or The Foundling",Anonymous,2016
44950,Plane and Plank,Oliver Optic,2014
45278,Goody Two Shoes,Anonymous,2014
37291,The Heroes of the School,Allen Chapman,2011
17866,Murder in the Gunroom,Henry Beam Piper,2006
44061,Crossed Trails in Mexico,Nell Virginia Fairfax and Helen Allan Ripley,2013
47300,Mr. Punch's History of Modern England Vol. III of IV,Charles L. Graves,2014
28654,Dave Porter and the Runaways,Edward Stratemeyer,2009
35614,Palos of the Dog Star Pack,J. U. Giesy,2011
967,The Life And Adventures Of Nicholas Nickleby,Charles Dickens,2006
580,The Pickwick Papers,Charles Dickens,2009
46178,Flower of the Gorse,Louis Tracy,2014
54994,Squib and His Friends,Evelyn Everett-Green,2017
42619,Buckskin Mose,Buckskin Mose,2013
33973,"The Mysterious Wanderer, Vol. I",Sophia Reeve,2010
18997,The Vicomte de Bragelonne,Alexandre Dumas,2006
9415,Olaf the Glorious,Robert Leighton,2005
35825,Les grotesques de la musique,Hector Berlioz,2011
55675,VildhjÃ¤rnor,Sigge StrÃ¶mberg,2017
53059,To Save Earth,Edward W. Ludwig,2016
47582,The Adventures of Captain Mago,LÃ©on Cahun,2014
60513,Rabbits Have Long Ears,Lawrence F. Willard,2019
14110,Kernel Cob And Little Miss Sweetclover,George Mitchel,2004
34667,The Vee-Boers,Mayne Reid,2010
29524,The Masked Bridal,Mrs. Georgie Sheldon,2009
51307,This House To Let,William Le Queux,2016
1846,The Vision Spendid,William MacLeod Raine,1999
32751,The Moralist,Jack Taylor,2010
44780,Bessie at the Sea-Side,Joanna Mathews,2014
40572,The Flying Bo'sun,Arthur Mason,2012
42417,The Air Patrol,Herbert Strang,2013
45292,The Placid Pug and Other Rhymes,(AKA The Belgian Hare) Alfred Douglas,2014
1213,The Man that Corrupted Hadleyburg,Mark Twain,2005
33913,The Wonderful Visit,Herbert George Wells,2010
28585,With Hoops of Steel,Florence Finch Kelly,2009
934,Songs of a Savoyard,W. S. Gilbert,2019
39936,Meg's Friend,Alice Abigail Corkran,2012
42169,"The Pit Town Coronet, Volume III (of 3)",Charles James Wills,2013
37170,"Lost Sir Massingberd, v. 1/2",James Payn,2011
6616,December Love,Robert Hichens,2006
55344,Svante Niilonpoika Sture ja hänen aikalaisensa II: Lapsiuhri,Louise Stjernström,2017
6410,Once Aboard The Lugger,Arthur Stuart-Menteth Hutchinson,2004
50285,"Dr. Mabuse, der Spieler",Norbert Jacques,2015
29005,Prince Vance,Eleanor Putnam,2009
32907,You Too Can Be A Millionaire,Noel Miller Loomis,2010
31037,The Works of Robert Louis Stevenson - Swanston Edition Vol. XIX (of 25),Robert Louis Stevenson,2010
32487,A Gift For Terra,Fox B. Holden,2010
53515,The Mystery Boys and Captain Kidd's Message,Van Powell,2016
7689,Unknown,Unknown,0
37249,The City of Numbered Days,Francis Lynde,2011
26539,The Rover Boys at Big Horn Ranch,Edward Stratemeyer,2008
15438,The Bells of San Juan,Jackson Gregory,2005
26970,Peng Kung An,Tao Jen Tan Meng,2008
1062,First Gutenberg Collection of Edgar Allan Poe,Edgar Allan Poe,1997
37454,The Automobile Girls Along the Hudson,Laura Dent Crane,2011
2886,Tales of the Argonauts,Bret Harte,2006
24578,Mary Louise Solves a Mystery,L. Frank Baum,2008
16870,Injun and Whitey to the Rescue,William S. Hart,2005
44464,"Under One Sceptre, or Mortimerâs Mission",Emily Sarah Holt,2013
48596,Take It From Dad,George G. Livermore,2015
40041,The Secret of the Sundial,"Mildred A. Wirt, AKA Ann Wirt",2012
23765,Captain Boldheart & the Latin-Grammar Master,Charles Dickens,2007
52907,The Wonderful Garden,Edith Nesbit,2016
54332,The Ãsculapian Labyrinth Explored,Gregory Glyster,2017
31164,Der violette Tod,Gustav Meyrink,2010
26630,A Cousin's Conspiracy,Horatio Alger,2008
4535,"Sylvia's Lovers, Vol. II",Elizabeth Gaskell,2003
5121,Dark Hollow,Anna Katherine Green,2004
58744,Money is the Root of All Good,Patrick Wilkins,2019
15507,Charles Duran,The Author of The Waldos,2005
32619,Back to Julie,Richard Wilson,2010
58131,Through Hell with Hiprah Hunt,Arthur Young,2018
28685,Kuuriruhtinas ja Raharuhtinas,Louise Mühlbach,2009
23296,The Fighting Shepherdess,Caroline Lockhart,2007
27456,The Mouse's Wedding,Unknown,2008
18825,Quentin Durward,Walter Scott,2012
40996,In White Raiment,William Le Queux,2012
34623,O Claro Riso Medieval,João de Lebre e Lima,2010
60020,Pretty Quadroon,Charles Fontenay,2019
24459,The Lost Princess of Oz,L. Frank Baum,2008
17192,The Raven,Edgar Allan Poe,2005
42799,The Gay Gnani of Gingalee,Florence Huntley,2013
51745,The Brownie Scouts in the Circus,Mildred A. Wirt,2016
18148,Casanovas Heimfahrt,Arthur Schnitzler,2006
26786,Pompeijin viimeiset päivät,Edward Bulwer-Lytton,2008
7101,"Adventures of Huckleberry Finn, Part 2",Mark Twain (Samuel Clemens),2004
1960,Sight Unseen,Mary Roberts Rinehart,1999
10404,Man Size,William MacLeod Raine,2003
41444,The Dogs of Boytown,Walter A. Dyer,2012
28718,Les crimes de l'amour,Donatien Alphonse François de Sade,2009
58429,Kuninkaantytär,L. Schorsch,2018
17175,The Tapestry Room,Mrs. Molesworth,2005
35462,Sharing Her Crime,May Agnes Fleming,2011
56259,In the Line,Albertus T. Dudley,2017
31689,Membership Drive,Murray F. Yaco,2010
51753,Toen de duisternis dreigde,Alida van der Vlier (ps. A. van Redich),2016
13704,L'homme à l'oreille cassée,Edmond About,2004
9904,"The History of Pendennis, Vol. 2",William Makepeace Thackeray,2006
53407,Dave Porter's Return to School,Edward Stratemeyer,2016
53688,Melmoth the Wanderer Vol. 4 (of 4),Charles Robert Maturin,2016
57746,"La forÃªt, ou l'abbaye de Saint-Clair (tome 2/3)",Ann Radcliff,2018
42230,Esther's Charge,Evelyn Everett-Green,2013
18856,The Settling of the Sage,Hal G. Evarts,2006
28566,Hollyhock,L. T. Meade,2009
3785,In the Reign of Terror,G. A. Henty,2003
41262,Dan Carter and the River Camp,Mildred A. Wirt,2012
54529,Phoebe Daring,L. Frank Baum,2017
39868,Glinda of Oz,L. Frank Baum,2012
52099,Neljän merkit,Arthur Conan Doyle,2016
7688,Unknown,Unknown,0
13812,Sir Mortimer,Mary Johnston,2004
21719,Blue Lights,R.M. Ballantyne,2007
36298,Amenities of Literature,Isaac Disraeli,2011
49158,Das Naturforscherschiff,Sophie Wörishöffer,2015
26240,The Clansman,Thomas Dixon,2008
43101,Witty Pieces by Witty People,Various,2013
35198,What Not,Rose Macaulay,2011
46951,The Adventures of Bobby Coon,Thornton W. Burgess,2014
